price,trade_size
7.0,8244
7.15,8194
7.29,8145
7.44,8096
7.58,8046
7.73,7997
7.87,7948
8.02,7900
8.16,7851
8.31,7803
8.45,7755
8.6,7708
8.75,7660
8.89,7613
9.04,7567
9.18,7521
9.33,7475
9.47,7429
9.62,7384
9.76,7339
9.91,7295
10.05,7251
10.2,7208
10.35,7165
10.49,7122
10.64,7080
10.78,7038
10.93,6997
11.07,6956
11.22,6915
11.36,6875
11.51,6835
11.65,6796
11.8,6757
11.95,6719
12.09,6681
12.24,6644
12.38,6606
12.53,6570
12.67,6533
12.82,6497
12.96,6462
13.11,6427
13.25,6392
13.4,6358
13.55,6324
13.69,6290
13.84,6257
13.98,6224
14.13,6191
14.27,6159
14.42,6127
14.56,6096
14.71,6065
14.85,6034
15.0,6004
