price,trade_size
7.0,9178
7.14,9134
7.28,9090
7.41,9045
7.55,9001
7.69,8956
7.83,8912
7.97,8868
8.1,8824
8.24,8780
8.38,8736
8.52,8692
8.66,8648
8.79,8605
8.93,8562
9.07,8519
9.21,8476
9.34,8433
9.48,8390
9.62,8348
9.76,8306
9.9,8264
10.03,8223
10.17,8181
10.31,8140
10.45,8099
10.59,8059
10.72,8018
10.86,7978
11.0,7938
11.14,7899
11.28,7860
11.41,7821
11.55,7782
11.69,7743
11.83,7705
11.97,7667
12.1,7630
12.24,7593
12.38,7556
12.52,7519
12.66,7482
12.79,7446
12.93,7410
13.07,7375
13.21,7339
13.34,7304
13.48,7270
13.62,7235
13.76,7201
13.9,7167
14.03,7134
14.17,7100
14.31,7067
14.45,7034
14.59,7002
14.72,6970
14.86,6938
15.0,6906
