price,trade_size
7.0,8617
7.15,8557
7.29,8497
7.44,8437
7.58,8378
7.73,8320
7.87,8261
8.02,8204
8.16,8146
8.31,8090
8.45,8034
8.6,7978
8.75,7923
8.89,7869
9.04,7815
9.18,7762
9.33,7709
9.47,7657
9.62,7606
9.76,7555
9.91,7505
10.05,7455
10.2,7407
10.35,7358
10.49,7311
10.64,7264
10.78,7217
10.93,7171
11.07,7126
11.22,7081
11.36,7037
11.51,6994
11.65,6951
11.8,6908
11.95,6866
12.09,6825
12.24,6784
12.38,6744
12.53,6704
12.67,6665
12.82,6626
12.96,6587
13.11,6550
13.25,6512
13.4,6475
13.55,6439
13.69,6403
13.84,6367
13.98,6332
14.13,6297
14.27,6263
14.42,6229
14.56,6195
14.71,6162
14.85,6129
15.0,6097
