price,trade_size
7.0,8706
7.14,8646
7.27,8587
7.41,8528
7.54,8469
7.68,8411
7.81,8354
7.95,8297
8.08,8240
8.22,8184
8.36,8129
8.49,8074
8.63,8020
8.76,7967
8.9,7914
9.03,7861
9.17,7810
9.31,7759
9.44,7708
9.58,7658
9.71,7609
9.85,7560
9.98,7512
10.12,7465
10.25,7418
10.39,7372
10.53,7326
10.66,7281
10.8,7237
10.93,7193
11.07,7149
11.2,7106
11.34,7064
11.47,7022
11.61,6981
11.75,6940
11.88,6900
12.02,6860
12.15,6821
12.29,6783
12.42,6744
12.56,6707
12.69,6669
12.83,6632
12.97,6596
13.1,6560
13.24,6524
13.37,6489
13.51,6454
13.64,6420
13.78,6386
13.92,6353
14.05,6320
14.19,6287
14.32,6254
14.46,6222
14.59,6191
14.73,6159
14.86,6128
15.0,6097
