price,trade_size
7.0,8545
7.15,8480
7.3,8415
7.45,8351
7.6,8287
7.75,8224
7.91,8161
8.06,8099
8.21,8038
8.36,7978
8.51,7918
8.66,7859
8.81,7800
8.96,7743
9.11,7686
9.26,7630
9.42,7575
9.57,7520
9.72,7466
9.87,7413
10.02,7361
10.17,7309
10.32,7258
10.47,7208
10.62,7159
10.77,7110
10.92,7062
11.08,7014
11.23,6968
11.38,6922
11.53,6876
11.68,6832
11.83,6787
11.98,6744
12.13,6701
12.28,6659
12.43,6617
12.58,6576
12.74,6535
12.89,6495
13.04,6456
13.19,6417
13.34,6378
13.49,6340
13.64,6303
13.79,6266
13.94,6229
14.09,6193
14.25,6158
14.4,6123
14.55,6088
14.7,6054
14.85,6020
15.0,5986
