price,trade_size
7.0,10526
7.1,10482
7.21,10439
7.31,10396
7.41,10353
7.51,10310
7.62,10267
7.72,10225
7.82,10182
7.92,10140
8.03,10098
8.13,10055
8.23,10013
8.33,9972
8.44,9930
8.54,9889
8.64,9847
8.74,9806
8.85,9765
8.95,9725
9.05,9684
9.15,9644
9.26,9604
9.36,9564
9.46,9524
9.56,9484
9.67,9445
9.77,9406
9.87,9367
9.97,9328
10.08,9290
10.18,9251
10.28,9213
10.38,9176
10.49,9138
10.59,9101
10.69,9063
10.79,9026
10.9,8990
11.0,8953
11.1,8917
11.21,8881
11.31,8845
11.41,8809
11.51,8774
11.62,8739
11.72,8704
11.82,8669
11.92,8635
12.03,8601
12.13,8567
12.23,8533
12.33,8499
12.44,8466
12.54,8433
12.64,8400
12.74,8367
12.85,8334
12.95,8302
13.05,8270
13.15,8238
13.26,8206
13.36,8175
13.46,8144
13.56,8113
13.67,8082
13.77,8051
13.87,8021
13.97,7991
14.08,7960
14.18,7931
14.28,7901
14.38,7872
14.49,7842
14.59,7813
14.69,7784
14.79,7756
14.9,7727
15.0,7699
