price,trade_size
7.0,7851
7.16,7802
7.32,7753
7.48,7704
7.64,7655
7.8,7606
7.96,7557
8.12,7509
8.28,7461
8.44,7412
8.6,7365
8.76,7317
8.92,7270
9.08,7223
9.24,7176
9.4,7130
9.56,7084
9.72,7039
9.88,6993
10.04,6949
10.2,6904
10.36,6861
10.52,6817
10.68,6774
10.84,6732
11.0,6689
11.16,6648
11.32,6606
11.48,6566
11.64,6525
11.8,6485
11.96,6446
12.12,6407
12.28,6368
12.44,6330
12.6,6293
12.76,6255
12.92,6219
13.08,6182
13.24,6146
13.4,6111
13.56,6076
13.72,6041
13.88,6007
14.04,5973
14.2,5939
14.36,5906
14.52,5873
14.68,5841
14.84,5809
15.0,5778
