price,trade_size
7.0,9270
7.12,9230
7.25,9190
7.37,9150
7.49,9110
7.62,9070
7.74,9030
7.86,8990
7.98,8950
8.11,8910
8.23,8870
8.35,8830
8.48,8791
8.6,8751
8.72,8712
8.85,8673
8.97,8634
9.09,8595
9.22,8556
9.34,8518
9.46,8479
9.58,8441
9.71,8403
9.83,8365
9.95,8327
10.08,8290
10.2,8252
10.32,8215
10.45,8179
10.57,8142
10.69,8105
10.82,8069
10.94,8033
11.06,7997
11.18,7962
11.31,7926
11.43,7891
11.55,7856
11.68,7822
11.8,7787
11.92,7753
12.05,7719
12.17,7685
12.29,7651
12.42,7618
12.54,7585
12.66,7552
12.78,7520
12.91,7487
13.03,7455
13.15,7423
13.28,7391
13.4,7360
13.52,7328
13.65,7297
13.77,7267
13.89,7236
14.02,7206
14.14,7175
14.26,7146
14.38,7116
14.51,7086
14.63,7057
14.75,7028
14.88,6999
15.0,6970
