price,trade_size
7.0,12013
7.08,11971
7.16,11929
7.24,11887
7.33,11845
7.41,11803
7.49,11762
7.57,11720
7.65,11679
7.73,11638
7.82,11597
7.9,11556
7.98,11515
8.06,11474
8.14,11433
8.22,11393
8.31,11353
8.39,11313
8.47,11273
8.55,11233
8.63,11193
8.71,11154
8.8,11114
8.88,11075
8.96,11036
9.04,10997
9.12,10959
9.2,10920
9.29,10882
9.37,10844
9.45,10806
9.53,10768
9.61,10730
9.69,10693
9.78,10655
9.86,10618
9.94,10581
10.02,10544
10.1,10508
10.18,10471
10.27,10435
10.35,10399
10.43,10363
10.51,10327
10.59,10292
10.67,10256
10.76,10221
10.84,10186
10.92,10151
11.0,10117
11.08,10082
11.16,10048
11.24,10014
11.33,9980
11.41,9946
11.49,9912
11.57,9879
11.65,9846
11.73,9812
11.82,9780
11.9,9747
11.98,9714
12.06,9682
12.14,9650
12.22,9618
12.31,9586
12.39,9554
12.47,9522
12.55,9491
12.63,9460
12.71,9429
12.8,9398
12.88,9367
12.96,9337
13.04,9306
13.12,9276
13.2,9246
13.29,9216
13.37,9186
13.45,9157
13.53,9127
13.61,9098
13.69,9069
13.78,9040
13.86,9011
13.94,8982
14.02,8954
14.1,8925
14.18,8897
14.27,8869
14.35,8841
14.43,8813
14.51,8786
14.59,8758
14.67,8731
14.76,8704
14.84,8677
14.92,8650
15.0,8623
