price,trade_size
7.0,8388
7.14,8342
7.28,8297
7.41,8251
7.55,8205
7.69,8160
7.83,8115
7.97,8069
8.1,8024
8.24,7979
8.38,7935
8.52,7890
8.66,7846
8.79,7802
8.93,7758
9.07,7715
9.21,7672
9.34,7629
9.48,7586
9.62,7544
9.76,7502
9.9,7461
10.03,7419
10.17,7378
10.31,7338
10.45,7298
10.59,7258
10.72,7218
10.86,7179
11.0,7140
11.14,7101
11.28,7063
11.41,7025
11.55,6988
11.69,6951
11.83,6914
11.97,6878
12.1,6842
12.24,6806
12.38,6771
12.52,6736
12.66,6701
12.79,6667
12.93,6633
13.07,6599
13.21,6566
13.34,6533
13.48,6500
13.62,6468
13.76,6436
13.9,6404
14.03,6373
14.17,6341
14.31,6311
14.45,6280
14.59,6250
14.72,6220
14.86,6191
15.0,6161
