price,trade_size
7.0,9048
7.14,9003
7.28,8958
7.42,8913
7.56,8869
7.7,8824
7.84,8779
7.98,8734
8.12,8690
8.26,8646
8.4,8601
8.54,8557
8.68,8513
8.82,8469
8.96,8426
9.11,8382
9.25,8339
9.39,8296
9.53,8253
9.67,8211
9.81,8168
9.95,8126
10.09,8084
10.23,8043
10.37,8002
10.51,7960
10.65,7920
10.79,7879
10.93,7839
11.07,7799
11.21,7759
11.35,7720
11.49,7681
11.63,7642
11.77,7604
11.91,7565
12.05,7527
12.19,7490
12.33,7453
12.47,7416
12.61,7379
12.75,7342
12.89,7306
13.04,7270
13.18,7235
13.32,7200
13.46,7165
13.6,7130
13.74,7096
13.88,7062
14.02,7028
14.16,6994
14.3,6961
14.44,6928
14.58,6896
14.72,6863
14.86,6831
15.0,6799
