price,trade_size
7.0,10098
7.12,10055
7.24,10011
7.35,9968
7.47,9925
7.59,9882
7.71,9839
7.82,9796
7.94,9753
8.06,9711
8.18,9668
8.29,9626
8.41,9583
8.53,9541
8.65,9499
8.76,9457
8.88,9415
9.0,9374
9.12,9332
9.24,9291
9.35,9250
9.47,9209
9.59,9169
9.71,9128
9.82,9088
9.94,9048
10.06,9008
10.18,8968
10.29,8929
10.41,8890
10.53,8850
10.65,8812
10.76,8773
10.88,8735
11.0,8697
11.12,8659
11.24,8621
11.35,8584
11.47,8547
11.59,8510
11.71,8473
11.82,8436
11.94,8400
12.06,8364
12.18,8328
12.29,8293
12.41,8257
12.53,8222
12.65,8187
12.76,8153
12.88,8118
13.0,8084
13.12,8050
13.24,8017
13.35,7983
13.47,7950
13.59,7917
13.71,7884
13.82,7851
13.94,7819
14.06,7787
14.18,7755
14.29,7723
14.41,7692
14.53,7661
14.65,7630
14.76,7599
14.88,7568
15.0,7538
