price,trade_size
7.0,10460
7.11,10414
7.22,10368
7.33,10322
7.44,10277
7.55,10231
7.66,10186
7.77,10141
7.88,10096
7.99,10051
8.1,10007
8.21,9962
8.32,9918
8.42,9874
8.53,9830
8.64,9786
8.75,9742
8.86,9699
8.97,9656
9.08,9613
9.19,9570
9.3,9528
9.41,9485
9.52,9443
9.63,9402
9.74,9360
9.85,9319
9.96,9278
10.07,9237
10.18,9196
10.29,9156
10.4,9116
10.51,9076
10.62,9036
10.73,8997
10.84,8958
10.95,8919
11.05,8881
11.16,8842
11.27,8804
11.38,8766
11.49,8729
11.6,8691
11.71,8654
11.82,8618
11.93,8581
12.04,8545
12.15,8509
12.26,8473
12.37,8437
12.48,8402
12.59,8367
12.7,8332
12.81,8298
12.92,8263
13.03,8229
13.14,8195
13.25,8162
13.36,8128
13.47,8095
13.58,8062
13.68,8030
13.79,7997
13.9,7965
14.01,7933
14.12,7901
14.23,7870
14.34,7839
14.45,7807
14.56,7777
14.67,7746
14.78,7715
14.89,7685
15.0,7655
