price,trade_size
7.0,11568
7.09,11525
7.18,11483
7.26,11440
7.35,11398
7.44,11356
7.53,11314
7.62,11272
7.7,11230
7.79,11188
7.88,11147
7.97,11105
8.05,11064
8.14,11023
8.23,10982
8.32,10941
8.41,10900
8.49,10860
8.58,10819
8.67,10779
8.76,10739
8.85,10699
8.93,10659
9.02,10620
9.11,10580
9.2,10541
9.29,10502
9.37,10463
9.46,10425
9.55,10386
9.64,10348
9.73,10310
9.81,10272
9.9,10234
9.99,10196
10.08,10159
10.16,10122
10.25,10085
10.34,10048
10.43,10012
10.52,9975
10.6,9939
10.69,9903
10.78,9867
10.87,9831
10.96,9796
11.04,9760
11.13,9725
11.22,9690
11.31,9656
11.4,9621
11.48,9587
11.57,9553
11.66,9519
11.75,9485
11.84,9451
11.92,9418
12.01,9385
12.1,9352
12.19,9319
12.27,9286
12.36,9254
12.45,9222
12.54,9189
12.63,9158
12.71,9126
12.8,9094
12.89,9063
12.98,9032
13.07,9001
13.15,8970
13.24,8939
13.33,8909
13.42,8878
13.51,8848
13.59,8818
13.68,8788
13.77,8759
13.86,8729
13.95,8700
14.03,8671
14.12,8642
14.21,8613
14.3,8584
14.38,8556
14.47,8527
14.56,8499
14.65,8471
14.74,8443
14.82,8416
14.91,8388
15.0,8361
