price,trade_size
7.0,8314
7.15,8264
7.29,8214
7.44,8164
7.58,8115
7.73,8065
7.87,8016
8.02,7967
8.16,7918
8.31,7869
8.45,7821
8.6,7773
8.75,7725
8.89,7678
9.04,7631
9.18,7584
9.33,7538
9.47,7492
9.62,7446
9.76,7401
9.91,7356
10.05,7312
10.2,7268
10.35,7225
10.49,7182
10.64,7139
10.78,7097
10.93,7055
11.07,7014
11.22,6973
11.36,6933
11.51,6893
11.65,6853
11.8,6814
11.95,6775
12.09,6737
12.24,6699
12.38,6662
12.53,6625
12.67,6588
12.82,6552
12.96,6516
13.11,6480
13.25,6445
13.4,6411
13.55,6376
13.69,6342
13.84,6309
13.98,6276
14.13,6243
14.27,6210
14.42,6178
14.56,6147
14.71,6115
14.85,6084
15.0,6053
