price,trade_size
7.0,8259
7.15,8209
7.29,8160
7.44,8110
7.58,8061
7.73,8012
7.87,7963
8.02,7914
8.16,7865
8.31,7817
8.45,7769
8.6,7721
8.75,7674
8.89,7627
9.04,7580
9.18,7534
9.33,7488
9.47,7442
9.62,7397
9.76,7352
9.91,7308
10.05,7264
10.2,7220
10.35,7177
10.49,7135
10.64,7092
10.78,7050
10.93,7009
11.07,6968
11.22,6927
11.36,6887
11.51,6847
11.65,6808
11.8,6769
11.95,6731
12.09,6693
12.24,6655
12.38,6618
12.53,6581
12.67,6545
12.82,6509
12.96,6473
13.11,6438
13.25,6403
13.4,6369
13.55,6335
13.69,6301
13.84,6268
13.98,6235
14.13,6202
14.27,6170
14.42,6138
14.56,6107
14.71,6075
14.85,6045
15.0,6014
