price,trade_size
7.0,11714
7.09,11671
7.17,11629
7.26,11587
7.34,11544
7.43,11502
7.52,11461
7.6,11419
7.69,11377
7.77,11336
7.86,11294
7.95,11253
8.03,11212
8.12,11171
8.2,11130
8.29,11089
8.38,11049
8.46,11008
8.55,10968
8.63,10928
8.72,10888
8.81,10848
8.89,10809
8.98,10769
9.06,10730
9.15,10691
9.24,10652
9.32,10613
9.41,10574
9.49,10536
9.58,10498
9.67,10460
9.75,10422
9.84,10384
9.92,10347
10.01,10309
10.1,10272
10.18,10235
10.27,10199
10.35,10162
10.44,10126
10.53,10089
10.61,10053
10.7,10018
10.78,9982
10.87,9947
10.96,9911
11.04,9876
11.13,9841
11.22,9807
11.3,9772
11.39,9738
11.47,9703
11.56,9669
11.65,9636
11.73,9602
11.82,9569
11.9,9535
11.99,9502
12.08,9469
12.16,9437
12.25,9404
12.33,9372
12.42,9340
12.51,9308
12.59,9276
12.68,9244
12.76,9213
12.85,9181
12.94,9150
13.02,9119
13.11,9089
13.19,9058
13.28,9028
13.37,8997
13.45,8967
13.54,8937
13.62,8907
13.71,8878
13.8,8848
13.88,8819
13.97,8790
14.05,8761
14.14,8732
14.23,8704
14.31,8675
14.4,8647
14.48,8619
14.57,8591
14.66,8563
14.74,8535
14.83,8508
14.91,8480
15.0,8453
