price,trade_size
7.0,7952
7.17,7883
7.34,7815
7.51,7748
7.68,7681
7.85,7615
8.02,7549
8.19,7485
8.36,7421
8.53,7358
8.7,7296
8.87,7235
9.04,7174
9.21,7115
9.38,7056
9.55,6999
9.72,6942
9.89,6886
10.06,6832
10.23,6778
10.4,6724
10.57,6672
10.74,6621
10.91,6570
11.09,6521
11.26,6472
11.43,6424
11.6,6376
11.77,6330
11.94,6284
12.11,6239
12.28,6195
12.45,6151
12.62,6108
12.79,6066
12.96,6025
13.13,5984
13.3,5944
13.47,5904
13.64,5865
13.81,5826
13.98,5788
14.15,5751
14.32,5714
14.49,5678
14.66,5642
14.83,5607
15.0,5572
