price,trade_size
7.0,9927
7.12,9883
7.25,9838
7.37,9794
7.49,9750
7.62,9706
7.74,9662
7.86,9618
7.98,9575
8.11,9531
8.23,9488
8.35,9444
8.48,9401
8.6,9358
8.72,9315
8.85,9272
8.97,9230
9.09,9187
9.22,9145
9.34,9103
9.46,9061
9.58,9019
9.71,8978
9.83,8937
9.95,8896
10.08,8855
10.2,8814
10.32,8774
10.45,8734
10.57,8694
10.69,8654
10.82,8615
10.94,8576
11.06,8537
11.18,8498
11.31,8460
11.43,8422
11.55,8384
11.68,8346
11.8,8309
11.92,8271
12.05,8234
12.17,8198
12.29,8161
12.42,8125
12.54,8089
12.66,8053
12.78,8018
12.91,7983
13.03,7948
13.15,7913
13.28,7879
13.4,7845
13.52,7811
13.65,7777
13.77,7743
13.89,7710
14.02,7677
14.14,7644
14.26,7612
14.38,7580
14.51,7548
14.63,7516
14.75,7484
14.88,7453
15.0,7422
