price,trade_size
7.0,8235
7.16,8167
7.32,8099
7.48,8033
7.64,7967
7.8,7901
7.96,7836
8.12,7773
8.28,7709
8.44,7647
8.6,7586
8.76,7525
8.92,7465
9.08,7406
9.24,7348
9.4,7291
9.56,7235
9.72,7179
9.88,7124
10.04,7070
10.2,7017
10.36,6965
10.52,6914
10.68,6863
10.84,6814
11.0,6765
11.16,6716
11.32,6669
11.48,6622
11.64,6576
11.8,6531
11.96,6486
12.12,6442
12.28,6399
12.44,6356
12.6,6314
12.76,6273
12.92,6232
13.08,6192
13.24,6153
13.4,6114
13.56,6075
13.72,6037
13.88,6000
14.04,5963
14.2,5927
14.36,5891
14.52,5855
14.68,5820
14.84,5786
15.0,5752
