price,trade_size
7.0,8399
7.15,8348
7.3,8296
7.44,8245
7.59,8194
7.74,8143
7.89,8092
8.04,8041
8.19,7991
8.33,7941
8.48,7891
8.63,7842
8.78,7793
8.93,7744
9.07,7696
9.22,7648
9.37,7600
9.52,7553
9.67,7507
9.81,7460
9.96,7414
10.11,7369
10.26,7324
10.41,7279
10.56,7235
10.7,7192
10.85,7148
11.0,7106
11.15,7063
11.3,7022
11.44,6980
11.59,6939
11.74,6899
11.89,6859
12.04,6819
12.19,6780
12.33,6741
12.48,6703
12.63,6665
12.78,6628
12.93,6591
13.07,6554
13.22,6518
13.37,6482
13.52,6447
13.67,6412
13.81,6377
13.96,6343
14.11,6309
14.26,6276
14.41,6242
14.56,6210
14.7,6177
14.85,6145
15.0,6114
