price,trade_size
7.0,7768
7.17,7719
7.35,7670
7.52,7620
7.7,7571
7.87,7522
8.04,7473
8.22,7423
8.39,7374
8.57,7326
8.74,7277
8.91,7229
9.09,7181
9.26,7133
9.43,7085
9.61,7038
9.78,6991
9.96,6945
10.13,6899
10.3,6853
10.48,6808
10.65,6764
10.83,6719
11.0,6675
11.17,6632
11.35,6589
11.52,6546
11.7,6504
11.87,6463
12.04,6421
12.22,6381
12.39,6340
12.57,6301
12.74,6261
12.91,6222
13.09,6184
13.26,6146
13.43,6109
13.61,6071
13.78,6035
13.96,5999
14.13,5963
14.3,5928
14.48,5893
14.65,5858
14.83,5824
15.0,5790
