price,trade_size
7.0,7103
7.17,7061
7.35,7019
7.52,6977
7.7,6935
7.87,6893
8.04,6850
8.22,6808
8.39,6765
8.57,6723
8.74,6681
8.91,6639
9.09,6597
9.26,6555
9.43,6513
9.61,6472
9.78,6431
9.96,6390
10.13,6349
10.3,6309
10.48,6269
10.65,6229
10.83,6190
11.0,6151
11.17,6112
11.35,6074
11.52,6036
11.7,5998
11.87,5961
12.04,5924
12.22,5887
12.39,5851
12.57,5816
12.74,5780
12.91,5745
13.09,5711
13.26,5677
13.43,5643
13.61,5610
13.78,5577
13.96,5544
14.13,5512
14.3,5480
14.48,5449
14.65,5417
14.83,5387
15.0,5356
