price,trade_size
7.0,10907
7.09,10867
7.18,10826
7.27,10786
7.36,10745
7.45,10705
7.55,10665
7.64,10625
7.73,10585
7.82,10545
7.91,10505
8.0,10466
8.09,10426
8.18,10387
8.27,10348
8.36,10309
8.45,10270
8.55,10231
8.64,10193
8.73,10154
8.82,10116
8.91,10078
9.0,10040
9.09,10002
9.18,9965
9.27,9927
9.36,9890
9.45,9853
9.55,9816
9.64,9779
9.73,9743
9.82,9706
9.91,9670
10.0,9634
10.09,9598
10.18,9563
10.27,9527
10.36,9492
10.45,9457
10.55,9422
10.64,9387
10.73,9353
10.82,9318
10.91,9284
11.0,9250
11.09,9217
11.18,9183
11.27,9150
11.36,9116
11.45,9083
11.55,9051
11.64,9018
11.73,8985
11.82,8953
11.91,8921
12.0,8889
12.09,8858
12.18,8826
12.27,8795
12.36,8764
12.45,8733
12.55,8702
12.64,8671
12.73,8641
12.82,8610
12.91,8580
13.0,8550
13.09,8521
13.18,8491
13.27,8462
13.36,8433
13.45,8404
13.55,8375
13.64,8346
13.73,8317
13.82,8289
13.91,8261
14.0,8233
14.09,8205
14.18,8177
14.27,8150
14.36,8122
14.45,8095
14.55,8068
14.64,8041
14.73,8015
14.82,7988
14.91,7962
15.0,7935
