price,trade_size
7.0,8907
7.15,8862
7.29,8816
7.44,8771
7.58,8725
7.73,8680
7.87,8635
8.02,8589
8.16,8544
8.31,8499
8.45,8454
8.6,8409
8.75,8365
8.89,8320
9.04,8276
9.18,8232
9.33,8188
9.47,8145
9.62,8101
9.76,8058
9.91,8015
10.05,7972
10.2,7930
10.35,7888
10.49,7846
10.64,7805
10.78,7763
10.93,7722
11.07,7682
11.22,7641
11.36,7601
11.51,7562
11.65,7522
11.8,7483
11.95,7444
12.09,7406
12.24,7368
12.38,7330
12.53,7292
12.67,7255
12.82,7218
12.96,7181
13.11,7145
13.25,7109
13.4,7073
13.55,7038
13.69,7003
13.84,6968
13.98,6934
14.13,6899
14.27,6866
14.42,6832
14.56,6799
14.71,6766
14.85,6733
15.0,6701
