price,trade_size
7.0,10160
7.11,10116
7.22,10072
7.33,10028
7.44,9984
7.55,9940
7.66,9897
7.77,9853
7.88,9810
7.99,9767
8.1,9724
8.21,9681
8.32,9638
8.42,9596
8.53,9553
8.64,9511
8.75,9469
8.86,9427
8.97,9386
9.08,9344
9.19,9303
9.3,9262
9.41,9222
9.52,9181
9.63,9141
9.74,9101
9.85,9061
9.96,9021
10.07,8982
10.18,8943
10.29,8904
10.4,8865
10.51,8826
10.62,8788
10.73,8750
10.84,8713
10.95,8675
11.05,8638
11.16,8601
11.27,8564
11.38,8528
11.49,8491
11.6,8455
11.71,8420
11.82,8384
11.93,8349
12.04,8314
12.15,8279
12.26,8244
12.37,8210
12.48,8176
12.59,8142
12.7,8109
12.81,8075
12.92,8042
13.03,8009
13.14,7977
13.25,7944
13.36,7912
13.47,7880
13.58,7848
13.68,7817
13.79,7785
13.9,7754
14.01,7723
14.12,7693
14.23,7662
14.34,7632
14.45,7602
14.56,7572
14.67,7543
14.78,7514
14.89,7484
15.0,7455
