price,trade_size
7.0,7982
7.15,7935
7.3,7889
7.44,7843
7.59,7797
7.74,7751
7.89,7705
8.04,7659
8.19,7613
8.33,7568
8.48,7522
8.63,7477
8.78,7433
8.93,7388
9.07,7344
9.22,7300
9.37,7256
9.52,7213
9.67,7170
9.81,7127
9.96,7085
10.11,7043
10.26,7002
10.41,6960
10.56,6920
10.7,6879
10.85,6839
11.0,6800
11.15,6760
11.3,6721
11.44,6683
11.59,6645
11.74,6607
11.89,6570
12.04,6533
12.19,6496
12.33,6460
12.48,6424
12.63,6389
12.78,6354
12.93,6319
13.07,6285
13.22,6251
13.37,6218
13.52,6184
13.67,6152
13.81,6119
13.96,6087
14.11,6055
14.26,6024
14.41,5993
14.56,5962
14.7,5932
14.85,5901
15.0,5872
