price,trade_size
7.0,8081
7.15,8032
7.3,7983
7.44,7935
7.59,7886
7.74,7837
7.89,7789
8.04,7741
8.19,7693
8.33,7645
8.48,7597
8.63,7550
8.78,7503
8.93,7457
9.07,7411
9.22,7365
9.37,7319
9.52,7274
9.67,7230
9.81,7185
9.96,7141
10.11,7098
10.26,7055
10.41,7012
10.56,6970
10.7,6928
10.85,6887
11.0,6846
11.15,6805
11.3,6765
11.44,6725
11.59,6686
11.74,6647
11.89,6609
12.04,6571
12.19,6534
12.33,6497
12.48,6460
12.63,6424
12.78,6388
12.93,6352
13.07,6317
13.22,6282
13.37,6248
13.52,6214
13.67,6181
13.81,6148
13.96,6115
14.11,6082
14.26,6050
14.41,6019
14.56,5987
14.7,5956
14.85,5926
15.0,5895
