price,trade_size
7.0,8239
7.15,8180
7.3,8122
7.44,8064
7.59,8007
7.74,7950
7.89,7893
8.04,7837
8.19,7781
8.33,7726
8.48,7671
8.63,7617
8.78,7564
8.93,7511
9.07,7459
9.22,7407
9.37,7356
9.52,7306
9.67,7256
9.81,7207
9.96,7158
10.11,7110
10.26,7063
10.41,7016
10.56,6970
10.7,6924
10.85,6879
11.0,6835
11.15,6791
11.3,6748
11.44,6705
11.59,6663
11.74,6622
11.89,6581
12.04,6541
12.19,6501
12.33,6461
12.48,6423
12.63,6384
12.78,6347
12.93,6309
13.07,6272
13.22,6236
13.37,6200
13.52,6165
13.67,6130
13.81,6095
13.96,6061
14.11,6027
14.26,5994
14.41,5961
14.56,5928
14.7,5896
14.85,5865
15.0,5833
