price,trade_size
7.0,7830
7.16,7787
7.31,7744
7.47,7701
7.63,7658
7.78,7615
7.94,7572
8.1,7529
8.25,7486
8.41,7444
8.57,7401
8.73,7358
8.88,7316
9.04,7274
9.2,7232
9.35,7190
9.51,7149
9.67,7107
9.82,7066
9.98,7025
10.14,6985
10.29,6944
10.45,6904
10.61,6865
10.76,6825
10.92,6786
11.08,6748
11.24,6709
11.39,6671
11.55,6633
11.71,6596
11.86,6559
12.02,6522
12.18,6486
12.33,6450
12.49,6414
12.65,6379
12.8,6344
12.96,6309
13.12,6275
13.27,6241
13.43,6207
13.59,6174
13.75,6141
13.9,6108
14.06,6076
14.22,6044
14.37,6012
14.53,5981
14.69,5950
14.84,5919
15.0,5889
