price,trade_size
7.0,8011
7.17,7961
7.34,7911
7.51,7861
7.68,7811
7.85,7761
8.02,7711
8.19,7661
8.36,7611
8.53,7562
8.7,7512
8.87,7463
9.04,7415
9.21,7366
9.38,7318
9.55,7270
9.72,7223
9.89,7176
10.06,7129
10.23,7083
10.4,7037
10.57,6992
10.74,6947
10.91,6902
11.09,6858
11.26,6814
11.43,6771
11.6,6728
11.77,6686
11.94,6644
12.11,6602
12.28,6561
12.45,6521
12.62,6481
12.79,6441
12.96,6402
13.13,6363
13.3,6325
13.47,6287
13.64,6250
13.81,6213
13.98,6176
14.15,6140
14.32,6104
14.49,6069
14.66,6034
14.83,6000
15.0,5965
