price,trade_size
7.0,10833
7.1,10789
7.2,10745
7.3,10701
7.4,10658
7.5,10614
7.6,10571
7.7,10528
7.8,10485
7.9,10442
8.0,10399
8.1,10356
8.2,10314
8.3,10271
8.4,10229
8.5,10187
8.6,10145
8.7,10104
8.8,10062
8.9,10021
9.0,9980
9.1,9939
9.2,9898
9.3,9858
9.4,9817
9.5,9777
9.6,9737
9.7,9697
9.8,9658
9.9,9619
10.0,9580
10.1,9541
10.2,9502
10.3,9464
10.4,9426
10.5,9388
10.6,9350
10.7,9312
10.8,9275
10.9,9238
11.0,9201
11.1,9164
11.2,9128
11.3,9092
11.4,9056
11.5,9020
11.6,8984
11.7,8949
11.8,8914
11.9,8879
12.0,8844
12.1,8810
12.2,8776
12.3,8742
12.4,8708
12.5,8674
12.6,8641
12.7,8608
12.8,8575
12.9,8542
13.0,8510
13.1,8477
13.2,8445
13.3,8413
13.4,8381
13.5,8350
13.6,8319
13.7,8288
13.8,8257
13.9,8226
14.0,8195
14.1,8165
14.2,8135
14.3,8105
14.4,8075
14.5,8046
14.6,8016
14.7,7987
14.8,7958
14.9,7930
15.0,7901
