price,trade_size
7.0,8009
7.15,7948
7.3,7887
7.45,7827
7.6,7767
7.75,7707
7.91,7649
8.06,7590
8.21,7533
8.36,7476
8.51,7420
8.66,7364
8.81,7309
8.96,7255
9.11,7202
9.26,7149
9.42,7097
9.57,7046
9.72,6995
9.87,6945
10.02,6896
10.17,6848
10.32,6800
10.47,6753
10.62,6706
10.77,6661
10.92,6616
11.08,6571
11.23,6528
11.38,6484
11.53,6442
11.68,6400
11.83,6359
11.98,6318
12.13,6278
12.28,6239
12.43,6200
12.58,6161
12.74,6123
12.89,6086
13.04,6049
13.19,6013
13.34,5977
13.49,5942
13.64,5907
13.79,5873
13.94,5839
14.09,5805
14.25,5772
14.4,5739
14.55,5707
14.7,5675
14.85,5644
15.0,5613
