price,trade_size
7.0,9274
7.13,9230
7.27,9186
7.4,9142
7.53,9098
7.67,9054
7.8,9010
7.93,8966
8.07,8923
8.2,8879
8.33,8836
8.47,8792
8.6,8749
8.73,8706
8.87,8663
9.0,8621
9.13,8578
9.27,8536
9.4,8494
9.53,8452
9.67,8410
9.8,8369
9.93,8327
10.07,8287
10.2,8246
10.33,8205
10.47,8165
10.6,8125
10.73,8085
10.87,8046
11.0,8007
11.13,7968
11.27,7929
11.4,7891
11.53,7853
11.67,7815
11.8,7777
11.93,7740
12.07,7703
12.2,7666
12.33,7630
12.47,7593
12.6,7557
12.73,7522
12.87,7486
13.0,7451
13.13,7416
13.27,7382
13.4,7348
13.53,7314
13.67,7280
13.8,7246
13.93,7213
14.07,7180
14.2,7148
14.33,7115
14.47,7083
14.6,7051
14.73,7020
14.87,6988
15.0,6957
