price,trade_size
7.0,10205
7.11,10160
7.22,10116
7.33,10072
7.44,10028
7.55,9984
7.66,9940
7.77,9897
7.88,9853
7.99,9810
8.1,9766
8.21,9723
8.32,9680
8.42,9637
8.53,9595
8.64,9552
8.75,9510
8.86,9468
8.97,9426
9.08,9385
9.19,9343
9.3,9302
9.41,9261
9.52,9220
9.63,9180
9.74,9139
9.85,9099
9.96,9060
10.07,9020
10.18,8981
10.29,8941
10.4,8903
10.51,8864
10.62,8825
10.73,8787
10.84,8749
10.95,8712
11.05,8674
11.16,8637
11.27,8600
11.38,8563
11.49,8527
11.6,8491
11.71,8455
11.82,8419
11.93,8384
12.04,8348
12.15,8313
12.26,8279
12.37,8244
12.48,8210
12.59,8176
12.7,8142
12.81,8109
12.92,8075
13.03,8042
13.14,8009
13.25,7977
13.36,7944
13.47,7912
13.58,7880
13.68,7849
13.79,7817
13.9,7786
14.01,7755
14.12,7724
14.23,7694
14.34,7663
14.45,7633
14.56,7603
14.67,7573
14.78,7544
14.89,7515
15.0,7486
