price,trade_size
7.0,7178
7.17,7136
7.34,7095
7.51,7053
7.68,7011
7.85,6969
8.02,6927
8.19,6885
8.36,6843
8.53,6801
8.7,6759
8.87,6717
9.04,6676
9.21,6634
9.38,6593
9.55,6552
9.72,6511
9.89,6471
10.06,6430
10.23,6390
10.4,6351
10.57,6311
10.74,6272
10.91,6233
11.09,6195
11.26,6157
11.43,6119
11.6,6082
11.77,6045
11.94,6008
12.11,5972
12.28,5936
12.45,5900
12.62,5865
12.79,5830
12.96,5796
13.13,5762
13.3,5728
13.47,5695
13.64,5662
13.81,5629
13.98,5597
14.15,5565
14.32,5534
14.49,5503
14.66,5472
14.83,5442
15.0,5411
