price,trade_size
7.0,9798
7.12,9754
7.25,9710
7.38,9666
7.5,9622
7.62,9578
7.75,9534
7.88,9491
8.0,9447
8.12,9403
8.25,9360
8.38,9317
8.5,9274
8.62,9231
8.75,9188
8.88,9145
9.0,9103
9.12,9060
9.25,9018
9.38,8976
9.5,8934
9.62,8893
9.75,8852
9.88,8810
10.0,8770
10.12,8729
10.25,8688
10.38,8648
10.5,8608
10.62,8569
10.75,8529
10.88,8490
11.0,8451
11.12,8412
11.25,8373
11.38,8335
11.5,8297
11.62,8259
11.75,8222
11.88,8185
12.0,8147
12.12,8111
12.25,8074
12.38,8038
12.5,8002
12.62,7966
12.75,7931
12.88,7895
13.0,7860
13.12,7826
13.25,7791
13.38,7757
13.5,7723
13.62,7689
13.75,7656
13.88,7622
14.0,7589
14.12,7557
14.25,7524
14.38,7492
14.5,7460
14.62,7428
14.75,7396
14.88,7365
15.0,7334
