price,trade_size
7.0,7887
7.15,7842
7.3,7796
7.44,7750
7.59,7705
7.74,7659
7.89,7614
8.04,7569
8.19,7524
8.33,7479
8.48,7434
8.63,7390
8.78,7346
8.93,7302
9.07,7258
9.22,7215
9.37,7171
9.52,7129
9.67,7086
9.81,7044
9.96,7002
10.11,6961
10.26,6920
10.41,6879
10.56,6839
10.7,6799
10.85,6759
11.0,6720
11.15,6681
11.3,6643
11.44,6605
11.59,6567
11.74,6530
11.89,6493
12.04,6457
12.19,6421
12.33,6385
12.48,6350
12.63,6315
12.78,6280
12.93,6246
13.07,6212
13.22,6179
13.37,6145
13.52,6113
13.67,6080
13.81,6048
13.96,6016
14.11,5985
14.26,5954
14.41,5923
14.56,5893
14.7,5863
14.85,5833
15.0,5804
