price,trade_size
7.0,7801
7.16,7749
7.33,7698
7.49,7646
7.65,7594
7.82,7543
7.98,7492
8.14,7441
8.31,7390
8.47,7340
8.63,7289
8.8,7240
8.96,7190
9.12,7141
9.29,7093
9.45,7045
9.61,6997
9.78,6950
9.94,6903
10.1,6856
10.27,6811
10.43,6765
10.59,6721
10.76,6676
10.92,6632
11.08,6589
11.24,6546
11.41,6504
11.57,6462
11.73,6421
11.9,6380
12.06,6340
12.22,6300
12.39,6261
12.55,6222
12.71,6184
12.88,6146
13.04,6108
13.2,6072
13.37,6035
13.53,5999
13.69,5964
13.86,5929
14.02,5894
14.18,5860
14.35,5826
14.51,5792
14.67,5759
14.84,5727
15.0,5695
