price,trade_size
7.0,7951
7.17,7882
7.33,7814
7.5,7747
7.67,7680
7.83,7615
8.0,7550
8.17,7485
8.33,7422
8.5,7359
8.67,7298
8.83,7237
9.0,7177
9.17,7118
9.33,7060
9.5,7003
9.67,6947
9.83,6891
10.0,6837
10.17,6783
10.33,6731
10.5,6679
10.67,6628
10.83,6578
11.0,6528
11.17,6480
11.33,6432
11.5,6385
11.67,6339
11.83,6294
12.0,6249
12.17,6205
12.33,6162
12.5,6119
12.67,6077
12.83,6036
13.0,5996
13.17,5956
13.33,5916
13.5,5877
13.67,5839
13.83,5802
14.0,5764
14.17,5728
14.33,5692
14.5,5656
14.67,5621
14.83,5587
15.0,5553
