price,trade_size
7.0,8016
7.17,7965
7.34,7915
7.51,7865
7.68,7815
7.85,7765
8.02,7715
8.19,7665
8.36,7615
8.53,7566
8.7,7516
8.87,7467
9.04,7419
9.21,7370
9.38,7322
9.55,7274
9.72,7227
9.89,7180
10.06,7133
10.23,7087
10.4,7041
10.57,6995
10.74,6950
10.91,6906
11.09,6862
11.26,6818
11.43,6775
11.6,6732
11.77,6689
11.94,6647
12.11,6606
12.28,6565
12.45,6524
12.62,6484
12.79,6445
12.96,6405
13.13,6367
13.3,6328
13.47,6291
13.64,6253
13.81,6216
13.98,6179
14.15,6143
14.32,6108
14.49,6072
14.66,6037
14.83,6003
15.0,5969
