price,trade_size
7.0,8911
7.14,8869
7.27,8828
7.41,8787
7.54,8745
7.68,8704
7.81,8662
7.95,8621
8.08,8580
8.22,8539
8.36,8497
8.49,8456
8.63,8416
8.76,8375
8.9,8334
9.03,8294
9.17,8253
9.31,8213
9.44,8173
9.58,8134
9.71,8094
9.85,8055
9.98,8015
10.12,7976
10.25,7938
10.39,7899
10.53,7861
10.66,7823
10.8,7785
10.93,7747
11.07,7710
11.2,7673
11.34,7636
11.47,7599
11.61,7563
11.75,7526
11.88,7491
12.02,7455
12.15,7420
12.29,7384
12.42,7350
12.56,7315
12.69,7281
12.83,7247
12.97,7213
13.1,7179
13.24,7146
13.37,7113
13.51,7080
13.64,7047
13.78,7015
13.92,6983
14.05,6951
14.19,6920
14.32,6889
14.46,6858
14.59,6827
14.73,6796
14.86,6766
15.0,6736
