price,trade_size
7.0,8033
7.17,7983
7.34,7932
7.51,7882
7.68,7832
7.85,7781
8.02,7731
8.19,7681
8.36,7631
8.53,7582
8.7,7532
8.87,7483
9.04,7434
9.21,7386
9.38,7338
9.55,7290
9.72,7242
9.89,7195
10.06,7148
10.23,7102
10.4,7056
10.57,7010
10.74,6965
10.91,6920
11.09,6876
11.26,6832
11.43,6789
11.6,6746
11.77,6703
11.94,6661
12.11,6620
12.28,6579
12.45,6538
12.62,6498
12.79,6458
12.96,6419
13.13,6380
13.3,6342
13.47,6304
13.64,6266
13.81,6229
13.98,6192
14.15,6156
14.32,6120
14.49,6085
14.66,6050
14.83,6015
15.0,5981
