price,trade_size
7.0,8416
7.16,8348
7.31,8280
7.47,8213
7.63,8147
7.78,8082
7.94,8017
8.1,7953
8.25,7889
8.41,7827
8.57,7765
8.73,7704
8.88,7644
9.04,7585
9.2,7527
9.35,7469
9.51,7413
9.67,7357
9.82,7302
9.98,7247
10.14,7194
10.29,7142
10.45,7090
10.61,7039
10.76,6989
10.92,6939
11.08,6890
11.24,6842
11.39,6795
11.55,6749
11.71,6703
11.86,6658
12.02,6613
12.18,6569
12.33,6526
12.49,6484
12.65,6442
12.8,6400
12.96,6359
13.12,6319
13.27,6280
13.43,6241
13.59,6202
13.75,6164
13.9,6127
14.06,6090
14.22,6053
14.37,6017
14.53,5982
14.69,5947
14.84,5912
15.0,5878
