price,trade_size
7.0,8398
7.14,8337
7.29,8277
7.43,8217
7.57,8157
7.71,8098
7.86,8040
8.0,7982
8.14,7925
8.29,7868
8.43,7812
8.57,7757
8.71,7702
8.86,7648
9.0,7595
9.14,7542
9.29,7490
9.43,7439
9.57,7388
9.71,7338
9.86,7288
10.0,7240
10.14,7191
10.29,7144
10.43,7097
10.57,7051
10.71,7005
10.86,6960
11.0,6916
11.14,6872
11.29,6829
11.43,6787
11.57,6745
11.71,6703
11.86,6662
12.0,6622
12.14,6582
12.29,6543
12.43,6504
12.57,6466
12.71,6428
12.86,6391
13.0,6354
13.14,6318
13.29,6282
13.43,6247
13.57,6212
13.71,6177
13.86,6143
14.0,6109
14.14,6076
14.29,6043
14.43,6011
14.57,5978
14.71,5947
14.86,5915
15.0,5884
