price,trade_size
7.0,7663
7.18,7613
7.36,7564
7.53,7514
7.71,7465
7.89,7415
8.07,7366
8.24,7316
8.42,7267
8.6,7218
8.78,7169
8.96,7120
9.13,7072
9.31,7024
9.49,6976
9.67,6929
9.84,6882
10.02,6835
10.2,6789
10.38,6743
10.56,6698
10.73,6653
10.91,6608
11.09,6564
11.27,6521
11.44,6478
11.62,6435
11.8,6393
11.98,6351
12.16,6310
12.33,6269
12.51,6229
12.69,6189
12.87,6150
13.04,6111
13.22,6073
13.4,6035
13.58,5997
13.76,5960
13.93,5924
14.11,5888
14.29,5852
14.47,5817
14.64,5782
14.82,5748
15.0,5714
