price,trade_size
7.0,8300
7.15,8242
7.29,8185
7.44,8127
7.58,8070
7.73,8014
7.87,7958
8.02,7902
8.16,7847
8.31,7793
8.45,7739
8.6,7685
8.75,7632
8.89,7580
9.04,7528
9.18,7477
9.33,7426
9.47,7376
9.62,7326
9.76,7277
9.91,7229
10.05,7182
10.2,7134
10.35,7088
10.49,7042
10.64,6997
10.78,6952
10.93,6908
11.07,6864
11.22,6821
11.36,6779
11.51,6737
11.65,6696
11.8,6655
11.95,6615
12.09,6575
12.24,6535
12.38,6497
12.53,6458
12.67,6421
12.82,6383
12.96,6347
13.11,6310
13.25,6274
13.4,6239
13.55,6204
13.69,6169
13.84,6135
13.98,6101
14.13,6068
14.27,6035
14.42,6003
14.56,5970
14.71,5939
14.85,5907
15.0,5876
