price,trade_size
7.0,6932
7.18,6891
7.36,6849
7.53,6807
7.71,6765
7.89,6723
8.07,6681
8.24,6639
8.42,6597
8.6,6554
8.78,6512
8.96,6470
9.13,6429
9.31,6387
9.49,6346
9.67,6304
9.84,6263
10.02,6223
10.2,6182
10.38,6142
10.56,6102
10.73,6063
10.91,6024
11.09,5985
11.27,5947
11.44,5909
11.62,5871
11.8,5834
11.98,5797
12.16,5760
12.33,5724
12.51,5688
12.69,5653
12.87,5618
13.04,5584
13.22,5549
13.4,5516
13.58,5482
13.76,5449
13.93,5417
14.11,5385
14.29,5353
14.47,5321
14.64,5290
14.82,5260
15.0,5229
