price,trade_size
7.0,10479
7.1,10436
7.21,10392
7.31,10349
7.42,10306
7.52,10262
7.62,10219
7.73,10176
7.83,10134
7.94,10091
8.04,10048
8.14,10006
8.25,9964
8.35,9922
8.45,9880
8.56,9838
8.66,9797
8.77,9755
8.87,9714
8.97,9673
9.08,9632
9.18,9592
9.29,9551
9.39,9511
9.49,9471
9.6,9431
9.7,9392
9.81,9352
9.91,9313
10.01,9274
10.12,9236
10.22,9197
10.32,9159
10.43,9121
10.53,9083
10.64,9046
10.74,9008
10.84,8971
10.95,8934
11.05,8898
11.16,8861
11.26,8825
11.36,8789
11.47,8753
11.57,8718
11.68,8682
11.78,8647
11.88,8612
11.99,8578
12.09,8544
12.19,8509
12.3,8475
12.4,8442
12.51,8408
12.61,8375
12.71,8342
12.82,8309
12.92,8277
13.03,8244
13.13,8212
13.23,8180
13.34,8148
13.44,8117
13.55,8085
13.65,8054
13.75,8023
13.86,7993
13.96,7962
14.06,7932
14.17,7902
14.27,7872
14.38,7842
14.48,7813
14.58,7784
14.69,7754
14.79,7726
14.9,7697
15.0,7668
