price,trade_size
7.0,9104
7.13,9062
7.27,9020
7.4,8978
7.53,8937
7.67,8895
7.8,8853
7.93,8811
8.07,8769
8.2,8728
8.33,8686
8.47,8645
8.6,8603
8.73,8562
8.87,8521
9.0,8480
9.13,8439
9.27,8399
9.4,8358
9.53,8318
9.67,8278
9.8,8238
9.93,8199
10.07,8159
10.2,8120
10.33,8081
10.47,8042
10.6,8004
10.73,7965
10.87,7927
11.0,7889
11.13,7852
11.27,7815
11.4,7777
11.53,7741
11.67,7704
11.8,7668
11.93,7632
12.07,7596
12.2,7560
12.33,7525
12.47,7490
12.6,7455
12.73,7420
12.87,7386
13.0,7352
13.13,7318
13.27,7285
13.4,7251
13.53,7218
13.67,7186
13.8,7153
13.93,7121
14.07,7089
14.2,7057
14.33,7026
14.47,6994
14.6,6963
14.73,6933
14.87,6902
15.0,6872
