price,trade_size
7.0,8398
7.15,8340
7.29,8282
7.44,8224
7.58,8166
7.73,8109
7.87,8052
8.02,7996
8.16,7940
8.31,7885
8.45,7830
8.6,7776
8.75,7722
8.89,7669
9.04,7617
9.18,7565
9.33,7514
9.47,7463
9.62,7413
9.76,7364
9.91,7315
10.05,7267
10.2,7219
10.35,7172
10.49,7126
10.64,7080
10.78,7034
10.93,6990
11.07,6946
11.22,6902
11.36,6859
11.51,6817
11.65,6775
11.8,6734
11.95,6693
12.09,6653
12.24,6613
12.38,6574
12.53,6535
12.67,6497
12.82,6459
12.96,6422
13.11,6385
13.25,6348
13.4,6313
13.55,6277
13.69,6242
13.84,6207
13.98,6173
14.13,6139
14.27,6106
14.42,6073
14.56,6040
14.71,6008
14.85,5976
15.0,5945
