price,trade_size
7.0,8128
7.15,8080
7.29,8032
7.44,7983
7.58,7935
7.73,7887
7.87,7839
8.02,7792
8.16,7744
8.31,7697
8.45,7650
8.6,7603
8.75,7557
8.89,7511
9.04,7465
9.18,7420
9.33,7375
9.47,7330
9.62,7286
9.76,7242
9.91,7199
10.05,7155
10.2,7113
10.35,7070
10.49,7029
10.64,6987
10.78,6946
10.93,6905
11.07,6865
11.22,6825
11.36,6786
11.51,6747
11.65,6708
11.8,6670
11.95,6633
12.09,6595
12.24,6558
12.38,6522
12.53,6486
12.67,6450
12.82,6415
12.96,6380
13.11,6345
13.25,6311
13.4,6277
13.55,6244
13.69,6211
13.84,6178
13.98,6146
14.13,6114
14.27,6082
14.42,6051
14.56,6020
14.71,5989
14.85,5959
15.0,5929
