price,trade_size
7.0,7899
7.16,7849
7.31,7798
7.47,7748
7.63,7698
7.78,7647
7.94,7598
8.1,7548
8.25,7498
8.41,7449
8.57,7400
8.73,7352
8.88,7303
9.04,7256
9.2,7208
9.35,7161
9.51,7114
9.67,7068
9.82,7022
9.98,6977
10.14,6932
10.29,6887
10.45,6843
10.61,6800
10.76,6757
10.92,6714
11.08,6672
11.24,6630
11.39,6589
11.55,6548
11.71,6508
11.86,6468
12.02,6429
12.18,6390
12.33,6352
12.49,6314
12.65,6276
12.8,6239
12.96,6203
13.12,6167
13.27,6131
13.43,6096
13.59,6061
13.75,6026
13.9,5992
14.06,5959
14.22,5925
14.37,5893
14.53,5860
14.69,5828
14.84,5796
15.0,5765
