price,trade_size
7.0,8684
7.14,8625
7.29,8565
7.43,8506
7.57,8448
7.71,8390
7.86,8332
8.0,8275
8.14,8218
8.29,8162
8.43,8106
8.57,8051
8.71,7997
8.86,7943
9.0,7889
9.14,7837
9.29,7784
9.43,7733
9.57,7682
9.71,7631
9.86,7582
10.0,7532
10.14,7484
10.29,7436
10.43,7388
10.57,7341
10.71,7295
10.86,7249
11.0,7204
11.14,7160
11.29,7116
11.43,7072
11.57,7029
11.71,6987
11.86,6945
12.0,6904
12.14,6863
12.29,6823
12.43,6783
12.57,6744
12.71,6705
12.86,6667
13.0,6629
13.14,6591
13.29,6555
13.43,6518
13.57,6482
13.71,6446
13.86,6411
14.0,6376
14.14,6342
14.29,6308
14.43,6274
14.57,6241
14.71,6208
14.86,6176
15.0,6144
