price,trade_size
7.0,8338
7.15,8273
7.31,8208
7.46,8144
7.62,8081
7.77,8018
7.92,7956
8.08,7894
8.23,7833
8.38,7773
8.54,7714
8.69,7655
8.85,7597
9.0,7540
9.15,7484
9.31,7428
9.46,7373
9.62,7319
9.77,7266
9.92,7213
10.08,7162
10.23,7111
10.38,7060
10.54,7011
10.69,6962
10.85,6914
11.0,6866
11.15,6819
11.31,6773
11.46,6728
11.62,6683
11.77,6639
11.92,6596
12.08,6553
12.23,6511
12.38,6469
12.54,6428
12.69,6388
12.85,6348
13.0,6309
13.15,6270
13.31,6231
13.46,6194
13.62,6156
13.77,6120
13.92,6084
14.08,6048
14.23,6012
14.38,5978
14.54,5943
14.69,5909
14.85,5876
15.0,5842
