price,trade_size
7.0,8011
7.16,7947
7.31,7884
7.47,7821
7.63,7759
7.78,7697
7.94,7636
8.1,7576
8.25,7516
8.41,7457
8.57,7399
8.73,7342
8.88,7285
9.04,7229
9.2,7174
9.35,7120
9.51,7066
9.67,7013
9.82,6961
9.98,6910
10.14,6859
10.29,6809
10.45,6760
10.61,6712
10.76,6665
10.92,6618
11.08,6572
11.24,6526
11.39,6481
11.55,6437
11.71,6394
11.86,6351
12.02,6309
12.18,6268
12.33,6227
12.49,6186
12.65,6147
12.8,6108
12.96,6069
13.12,6031
13.27,5994
13.43,5957
13.59,5920
13.75,5884
13.9,5849
14.06,5814
14.22,5779
14.37,5745
14.53,5712
14.69,5679
14.84,5646
15.0,5614
