price,trade_size
7.0,7849
7.17,7796
7.33,7742
7.5,7689
7.67,7635
7.83,7582
8.0,7529
8.17,7477
8.33,7424
8.5,7372
8.67,7321
8.83,7269
9.0,7218
9.17,7168
9.33,7118
9.5,7068
9.67,7019
9.83,6971
10.0,6923
10.17,6875
10.33,6828
10.5,6782
10.67,6736
10.83,6690
11.0,6645
11.17,6601
11.33,6557
11.5,6514
11.67,6471
11.83,6429
12.0,6387
12.17,6346
12.33,6306
12.5,6265
12.67,6226
12.83,6187
13.0,6148
13.17,6110
13.33,6073
13.5,6035
13.67,5999
13.83,5963
14.0,5927
14.17,5892
14.33,5857
14.5,5823
14.67,5789
14.83,5755
15.0,5722
