price,trade_size
7.0,11084
7.1,11037
7.21,10991
7.31,10945
7.41,10899
7.51,10853
7.62,10807
7.72,10761
7.82,10715
7.92,10670
8.03,10625
8.13,10580
8.23,10535
8.33,10490
8.44,10446
8.54,10401
8.64,10357
8.74,10313
8.85,10270
8.95,10226
9.05,10183
9.15,10140
9.26,10097
9.36,10054
9.46,10012
9.56,9969
9.67,9927
9.77,9886
9.87,9844
9.97,9803
10.08,9762
10.18,9721
10.28,9680
10.38,9640
10.49,9600
10.59,9560
10.69,9520
10.79,9481
10.9,9442
11.0,9403
11.1,9364
11.21,9326
11.31,9287
11.41,9249
11.51,9212
11.62,9174
11.72,9137
11.82,9100
11.92,9063
12.03,9027
12.13,8990
12.23,8954
12.33,8918
12.44,8883
12.54,8847
12.64,8812
12.74,8777
12.85,8743
12.95,8708
13.05,8674
13.15,8640
13.26,8606
13.36,8573
13.46,8539
13.56,8506
13.67,8473
13.77,8440
13.87,8408
13.97,8376
14.08,8344
14.18,8312
14.28,8280
14.38,8249
14.49,8218
14.59,8187
14.69,8156
14.79,8125
14.9,8095
15.0,8064
