price,trade_size
7.0,10480
7.11,10434
7.22,10388
7.32,10343
7.43,10297
7.54,10252
7.65,10206
7.76,10161
7.86,10116
7.97,10072
8.08,10027
8.19,9983
8.3,9938
8.41,9894
8.51,9850
8.62,9807
8.73,9763
8.84,9720
8.95,9677
9.05,9634
9.16,9591
9.27,9549
9.38,9507
9.49,9465
9.59,9423
9.7,9382
9.81,9341
9.92,9300
10.03,9259
10.14,9218
10.24,9178
10.35,9138
10.46,9098
10.57,9059
10.68,9020
10.78,8981
10.89,8942
11.0,8903
11.11,8865
11.22,8827
11.32,8790
11.43,8752
11.54,8715
11.65,8678
11.76,8641
11.86,8605
11.97,8569
12.08,8533
12.19,8497
12.3,8461
12.41,8426
12.51,8391
12.62,8357
12.73,8322
12.84,8288
12.95,8254
13.05,8220
13.16,8187
13.27,8153
13.38,8120
13.49,8088
13.59,8055
13.7,8023
13.81,7991
13.92,7959
14.03,7927
14.14,7896
14.24,7864
14.35,7833
14.46,7803
14.57,7772
14.68,7742
14.78,7711
14.89,7681
15.0,7652
