price,trade_size
7.0,11193
7.09,11150
7.18,11108
7.28,11065
7.37,11023
7.46,10981
7.55,10939
7.64,10897
7.74,10855
7.83,10814
7.92,10772
8.01,10731
8.1,10689
8.2,10648
8.29,10607
8.38,10566
8.47,10526
8.56,10485
8.66,10445
8.75,10405
8.84,10365
8.93,10325
9.02,10285
9.11,10246
9.21,10207
9.3,10168
9.39,10129
9.48,10090
9.57,10051
9.67,10013
9.76,9975
9.85,9937
9.94,9899
10.03,9862
10.13,9824
10.22,9787
10.31,9750
10.4,9713
10.49,9677
10.59,9640
10.68,9604
10.77,9568
10.86,9533
10.95,9497
11.05,9462
11.14,9426
11.23,9391
11.32,9357
11.41,9322
11.51,9288
11.6,9253
11.69,9219
11.78,9186
11.87,9152
11.97,9119
12.06,9085
12.15,9052
12.24,9020
12.33,8987
12.43,8955
12.52,8922
12.61,8890
12.7,8858
12.79,8827
12.89,8795
12.98,8764
13.07,8733
13.16,8702
13.25,8671
13.34,8641
13.44,8610
13.53,8580
13.62,8550
13.71,8520
13.8,8490
13.9,8461
13.99,8432
14.08,8403
14.17,8374
14.26,8345
14.36,8316
14.45,8288
14.54,8259
14.63,8231
14.72,8203
14.82,8176
14.91,8148
15.0,8120
