price,trade_size
7.0,11538
7.09,11495
7.18,11452
7.27,11409
7.36,11367
7.44,11324
7.53,11282
7.62,11239
7.71,11197
7.8,11155
7.89,11113
7.98,11072
8.07,11030
8.16,10989
8.24,10947
8.33,10906
8.42,10865
8.51,10824
8.6,10784
8.69,10743
8.78,10703
8.87,10663
8.96,10623
9.04,10583
9.13,10543
9.22,10504
9.31,10464
9.4,10425
9.49,10386
9.58,10348
9.67,10309
9.76,10271
9.84,10233
9.93,10195
10.02,10157
10.11,10119
10.2,10082
10.29,10045
10.38,10008
10.47,9971
10.56,9934
10.64,9898
10.73,9862
10.82,9826
10.91,9790
11.0,9754
11.09,9719
11.18,9683
11.27,9648
11.36,9613
11.44,9579
11.53,9544
11.62,9510
11.71,9476
11.8,9442
11.89,9408
11.98,9375
12.07,9341
12.16,9308
12.24,9275
12.33,9242
12.42,9210
12.51,9177
12.6,9145
12.69,9113
12.78,9081
12.87,9050
12.96,9018
13.04,8987
13.13,8956
13.22,8925
13.31,8894
13.4,8863
13.49,8833
13.58,8803
13.67,8772
13.76,8743
13.84,8713
13.93,8683
14.02,8654
14.11,8625
14.2,8596
14.29,8567
14.38,8538
14.47,8509
14.56,8481
14.64,8453
14.73,8425
14.82,8397
14.91,8369
15.0,8341
