price,trade_size
7.0,7769
7.17,7715
7.33,7660
7.5,7606
7.67,7553
7.83,7499
8.0,7446
8.17,7392
8.33,7340
8.5,7287
8.67,7235
8.83,7184
9.0,7132
9.17,7082
9.33,7031
9.5,6982
9.67,6932
9.83,6884
10.0,6835
10.17,6788
10.33,6741
10.5,6694
10.67,6648
10.83,6603
11.0,6558
11.17,6514
11.33,6470
11.5,6427
11.67,6384
11.83,6342
12.0,6300
12.17,6260
12.33,6219
12.5,6179
12.67,6140
12.83,6101
13.0,6063
13.17,6025
13.33,5987
13.5,5951
13.67,5914
13.83,5878
14.0,5843
14.17,5808
14.33,5773
14.5,5739
14.67,5706
14.83,5672
15.0,5640
