price,trade_size
7.0,6997
7.17,6956
7.35,6915
7.52,6873
7.7,6832
7.87,6790
8.04,6749
8.22,6707
8.39,6665
8.57,6623
8.74,6582
8.91,6540
9.09,6499
9.26,6458
9.43,6417
9.61,6376
9.78,6336
9.96,6295
10.13,6255
10.3,6216
10.48,6176
10.65,6137
10.83,6098
11.0,6060
11.17,6022
11.35,5984
11.52,5947
11.7,5910
11.87,5873
12.04,5837
12.22,5801
12.39,5765
12.57,5730
12.74,5695
12.91,5661
13.09,5627
13.26,5593
13.43,5560
13.61,5527
13.78,5495
13.96,5462
14.13,5431
14.3,5399
14.48,5368
14.65,5338
14.83,5307
15.0,5278
