price,trade_size
7.0,8735
7.14,8693
7.28,8651
7.42,8609
7.56,8568
7.7,8526
7.84,8484
7.98,8443
8.12,8401
8.26,8359
8.4,8318
8.54,8277
8.68,8235
8.82,8194
8.96,8153
9.11,8113
9.25,8072
9.39,8031
9.53,7991
9.67,7951
9.81,7911
9.95,7872
10.09,7832
10.23,7793
10.37,7754
10.51,7715
10.65,7676
10.79,7638
10.93,7600
11.07,7562
11.21,7525
11.35,7487
11.49,7450
11.63,7414
11.77,7377
11.91,7341
12.05,7305
12.19,7269
12.33,7234
12.47,7199
12.61,7164
12.75,7129
12.89,7095
13.04,7061
13.18,7027
13.32,6993
13.46,6960
13.6,6927
13.74,6894
13.88,6862
14.02,6830
14.16,6798
14.3,6766
14.44,6735
14.58,6703
14.72,6673
14.86,6642
15.0,6611
